Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2011-09-30,38.55096985879979,39.058809297219724,37.923638955392875,37.938575744628906,1392500,0.0,0
2011-10-03,37.82654984710349,38.45388068000003,36.676442845309694,36.833274841308594,1604200,0.0,0
2011-10-04,36.3702586875773,37.86390378481742,36.243297372882886,37.81162643432617,2100000,0.0,0
2011-10-05,37.78173824889766,38.5210935398442,37.13200368036338,38.4090690612793,1168300,0.0,0
2011-10-06,38.3567964270854,39.21564042192986,37.93857488466037,39.200706481933594,1064700,0.0,0
2011-10-07,39.50690771498361,39.67120671244881,38.55844288633307,38.83476638793945,953000,0.0,0
2011-10-10,39.55172277945488,40.54499816894531,39.36501713621852,40.54499816894531,907900,0.0,0
2011-10-11,40.18652011935896,40.88853225019604,39.99981449264574,40.761573791503906,846300,0.0,0
2011-10-12,41.16486437088731,41.306762500099744,40.828793602887295,40.94828796386719,1051300,0.0,0
2011-10-13,40.582334173925126,40.91840486381931,40.11183520807327,40.59727096557617,784900,0.0,0
2011-10-14,41.21712597288392,41.471045695093025,40.65700918997277,41.35902404785156,835300,0.0,0
2011-10-17,41.067772074861054,41.29928523528121,40.418034424186914,40.48524856567383,923300,0.0,0
2011-10-18,40.62714864412428,42.48673523415025,40.02968831346499,42.0610466003418,1561700,0.0,0
2011-10-19,42.09837832523087,42.748115871152365,41.57560207004973,41.657752990722656,1351200,0.0,0
2011-10-20,41.65775606560271,42.001296563674636,41.10510903848554,41.54573440551758,1854600,0.0,0
2011-10-21,41.986360955002915,42.97963337712547,41.934083609043924,42.95722961425781,1378600,0.0,0
2011-10-24,43.1439311369684,43.89822052051342,42.88254158310123,43.465065002441406,1202600,0.0,0
2011-10-25,43.17380913774222,43.43519586947107,42.35977251034159,42.44939041137695,1429900,0.0,0
2011-10-26,43.03190033742483,43.046837125365535,42.18052336711165,42.49419021606445,1371500,0.0,0
2011-10-27,44.04011661525611,44.361250466240136,43.68910918536629,43.860877990722656,1296600,0.0,0
2011-10-28,43.81607506388275,44.01025051084695,43.2410242412394,43.62190246582031,804300,0.0,0
2011-10-31,43.25595221583858,43.741387917366545,42.86013725388283,42.890010833740234,917500,0.0,0
2011-11-01,41.874330948846676,42.58381278522086,41.60547443410267,41.8145866394043,972100,0.0,0
2011-11-02,42.524080134737915,42.98711222316942,42.344844296359895,42.897491455078125,964300,0.0,0
2011-11-03,43.2559524852453,44.06252205301037,42.94975541205332,43.99530792236328,927000,0.0,0
2011-11-04,43.72645338166902,43.85341467815753,43.21114692261943,43.59949493408203,937000,0.0,0
2011-11-07,43.5322919870733,43.71152782371413,42.76306273737446,43.405330657958984,806300,0.0,0
2011-11-08,43.49494331979145,43.875821538352305,43.03191132213492,43.81607437133789,1255700,0.0,0
2011-11-09,42.86760975779759,43.24848795367639,42.25521557687775,42.464324951171875,822000,0.0,0
2011-11-10,42.994576346614885,43.45013858306214,42.8601480522894,43.20368576049805,838300,0.0,0
2011-11-11,43.83847194176813,43.96543037213609,43.56214847357227,43.898216247558594,616200,0.0,0
2011-11-14,43.55468515004779,43.831008659451456,43.300765402543945,43.450130462646484,621600,0.0,0
2011-11-15,43.10660658231857,43.84595945009956,42.972178270194306,43.65178680419922,518100,0.0,0
2011-11-16,43.106609184272195,43.79368473313318,42.912433677748766,43.031925201416016,684300,0.0,0
2011-11-17,43.076736189231305,43.211164511336264,42.28510305338018,42.62117385864258,582700,0.0,0
2011-11-18,42.94228669540046,42.9870970636436,42.04609927284663,42.270145416259766,907900,0.0,0
2011-11-21,41.82206285264316,42.075982633918855,41.030429923042,41.14992141723633,1452600,0.0,0
2011-11-22,41.2021899740306,41.71749924749308,41.008017405745655,41.44864273071289,1022300,0.0,0
2011-11-23,41.10512054677553,41.29182621475808,40.44791579778427,40.559940338134766,738400,0.0,0
2011-11-25,40.64954281628205,40.95573988147778,40.403090060711634,40.46283721923828,368500,0.0,0
2011-11-28,41.70256334190941,41.88926894375376,41.276874797616415,41.49345397949219,713100,0.0,0
2011-11-29,41.70256492638131,41.86686677389536,41.4187716031029,41.672691345214844,672200,0.0,0
2011-11-30,43.01696475587226,43.831001203613404,42.82279220499963,43.68910598754883,1235500,0.0,0
2011-12-01,43.43518967999409,44.54048646493209,43.360508581256894,44.09986114501953,1122400,0.0,0
