Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2011-09-30,17.735638344556488,18.289805869952698,17.516708200436053,17.94544792175293,10657200,0.0,0.0
2011-10-03,17.95684640783081,18.06859334227909,17.414082294417614,17.425485610961914,6193600,0.0,0.0
2011-10-04,17.288656439585925,17.617052538825945,16.98534799004572,17.59196662902832,6084800,0.0,0.0
2011-10-05,17.68090599941593,17.851945335264634,17.249887012269358,17.842823028564453,7730000,0.0,0.0
2011-10-06,17.924913289939994,18.709413883787853,17.854217622436696,18.41750717163086,9352000,0.0,0.0
2011-10-07,18.508727385046086,18.882733055881413,18.435748971321,18.698009490966797,5723600,0.0,0.0
2011-10-10,18.92834794585312,19.220254720127798,18.780113547694427,19.217973709106445,4256800,0.0,0.0
2011-10-11,19.238506291115836,19.386740742922157,18.99220920872093,19.373056411743164,4112000,0.0,0.0
2011-10-12,19.480239288179504,19.480239288179504,19.028696424812217,19.035537719726562,4782800,0.0,0.0
2011-10-13,18.987639575339358,19.204288616752795,18.837124185800548,19.008163452148438,3852400,0.0,0.0
2011-10-14,19.199734722184676,19.384456634521484,19.019573092910885,19.384456634521484,2902400,0.0,0.0
2011-10-17,19.213419450035317,19.53725352051874,19.010452903049075,19.056062698364258,3352400,0.0,0.0
2011-10-18,19.037821374345846,19.51673122375945,18.891866189668008,19.350252151489258,3500400,0.0,0.0
2011-10-19,19.516724183418525,19.726531967110816,19.37533107359024,19.461990356445312,3960800,0.0,0.0
2011-10-20,19.46427344581733,19.66952096912773,19.286392838915603,19.395858764648438,4668800,0.0,0.0
2011-10-21,19.626191883228287,19.890733541416292,19.53953258480566,19.888452529907227,4871600,0.0,0.0
2011-10-24,19.886175837674227,20.23053557445456,19.836005752891758,20.032129287719727,4595200,0.0,0.0
2011-10-25,19.984234211095234,20.1757991608456,19.90669721850956,19.98879623413086,2981600,0.0,0.0
2011-10-26,20.18263768647449,20.189478980187317,19.45743097458476,19.607946395874023,6046000,0.0,0.0
2011-10-27,20.089143902506628,20.321758426998613,19.874775735505235,20.157560348510742,4722400,0.0,0.0
2011-10-28,20.118786880986267,20.26930058922424,19.829159302863005,19.970552444458008,3151200,0.0,0.0
2011-10-31,20.023005532838507,20.35368088486711,19.991078329466177,20.007041931152344,5073200,0.0,0.0
2011-11-01,19.75389800784791,20.04124275720452,19.63530979454698,19.845117568969727,3750400,0.0,0.0
2011-11-02,20.002472969657493,20.009314262306813,19.633027507480826,19.756175994873047,4153600,0.0,0.0
2011-11-03,19.879327600999986,20.440336304976466,19.539530006863785,20.339994430541992,6521200,0.0,0.0
2011-11-04,20.31490952189017,20.48138681029939,20.111943011970965,20.390167236328125,2557200,0.0,0.0
2011-11-07,20.330879627585865,20.472271056430326,20.118790744416767,20.438064575195312,2168800,0.0,0.0
2011-11-08,20.52244238232947,20.68208016378229,20.253340383785574,20.597700119018555,2451600,0.0,0.0
2011-11-09,20.285259366238893,20.392444267773623,19.680921925503345,19.75389862060547,3585600,0.0,0.0
2011-11-10,19.97739263930051,20.134749373708683,19.75618150249539,20.084577560424805,2928000,0.0,0.0
2011-11-11,20.24421093446906,20.54752104632321,20.061770057040043,20.47226333618164,4075200,0.0,0.0
2011-11-14,20.488237836044327,20.49279986085091,20.24194243347172,20.29439353942871,2203200,0.0,0.0
2011-11-15,20.18948572894446,20.60682218394802,20.16896184094544,20.492795944213867,2800800,0.0,0.0
2011-11-16,20.27842132379357,20.31262953571014,19.936342684431725,20.043527603149414,3609600,0.0,0.0
2011-11-17,19.9044126758806,20.059488373442985,19.473393790284003,19.82915496826172,5924000,0.0,0.0
2011-11-18,19.822323651107784,19.89302111198304,19.28411959104472,19.63532066345215,7632000,0.0,0.0
2011-11-21,19.44374536491776,19.911251674945643,19.43690407226831,19.820032119750977,4689600,0.0,0.0
2011-11-22,19.829161435023106,19.86108864141273,19.612512285964634,19.70601463317871,2835600,0.0,0.0
2011-11-23,19.578297563886295,19.788105347578586,19.420942596067917,19.461990356445312,3110000,0.0,0.0
2011-11-25,19.3248101216278,19.64490908911656,19.20134504666407,19.532875061035156,2611200,0.055,0.0
