Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2011-09-30,34.60652545025127,35.13562613928797,34.267570124231575,34.63959503173828,3863800,0.0,0
2011-10-03,34.62306011818324,35.12736019616032,33.490450608937095,33.581390380859375,4377100,0.0,0
2011-10-04,33.37471352958818,34.89587973250619,32.754673009165444,34.87934494018555,3700000,0.0,0
2011-10-05,34.53213154699902,35.65647244874612,34.432925924400706,35.499393463134766,3152200,0.0,0
2011-10-06,35.3919156619852,36.615461966547684,35.094295693961215,36.60719299316406,2753300,0.0,0
2011-10-07,36.557578588969804,36.68985373221998,35.805263120417905,36.07807922363281,2484600,0.0,0
2011-10-10,36.53278558417629,36.970949687529355,36.42531416681399,36.78907012939453,2067300,0.0,0
2011-10-11,36.45011162312789,37.037082496155385,36.43357683257501,36.797332763671875,1845400,0.0,0
2011-10-12,37.045347300445535,37.54137834647005,36.755993228857506,37.16935348510742,2608300,0.0,0
2011-10-13,36.92961303285006,37.07015719510843,36.342642078786284,36.77253723144531,1728300,0.0,0
2011-10-14,37.161097239258496,37.243768050326764,36.80560707502423,37.21896743774414,1614000,0.0,0
2011-10-17,37.14455836135004,37.40084289337975,36.71466325295614,36.80560302734375,1550300,0.0,0
2011-10-18,36.681590310456336,37.60751960695638,36.210359844241424,37.39257049560547,1620800,0.0,0
2011-10-19,37.20244079052909,37.35951662742737,36.66507093985656,36.88002014160156,2132500,0.0,0
2011-10-20,36.96267884099969,37.17762797220641,36.40877752921496,36.83867263793945,1579400,0.0,0
2011-10-21,37.12804051966178,38.0291665488139,37.07017030112186,38.02090072631836,2336400,0.0,0
2011-10-24,37.938214857589706,38.69053061681114,37.797673843324645,38.35984420776367,3535300,0.0,0
2011-10-25,38.02915348860255,38.26890325661178,37.35124274392695,37.4256477355957,1842300,0.0,0
2011-10-26,37.93821839087728,38.120097982690424,37.28510817817525,37.8472785949707,2388500,0.0,0
2011-10-27,39.04601500977271,39.05428398214556,38.161424187213065,38.450775146484375,3991500,0.0,0
